route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
Red,476,476_1041_DN,大安站,,,,,1,
Red,476,476_1044_UP,淡水站,,,,,1,
Red,476,476_1052_UP,淡水站,,,,,1,
Red,476,476_1053_DN,象山站,,,,,1,
Red,476,476_1055_DN,象山站,,,,,1,
Red,476,476_1056_UP,淡水站,,,,,1,
Red,476,476_1063_DN,象山站,,,,,1,
Red,476,476_1066_UP,淡水站,,,,,1,
Red,476,476_1071_DN,象山站,,,,,1,
Red,476,476_1074_UP,淡水站,,,,,1,
Red,476,476_1078_UP,淡水站,,,,,1,
Red,476,476_1084_UP,淡水站,,,,,1,
Red,476,476_1088_UP,淡水站,,,,,1,
Red,476,476_1093_DN,象山站,,,,,1,
Red,476,476_1099_DN,象山站,,,,,1,
Red,476,476_1104_UP,淡水站,,,,,1,
Red,476,476_1107_DN,象山站,,,,,1,
Red,476,476_1117_DN,象山站,,,,,1,
Red,476,476_1118_UP,淡水站,,,,,1,
Red,476,476_1119_DN,象山站,,,,,1,
Red,476,476_1136_UP,淡水站,,,,,1,
Red,476,476_1141_DN,象山站,,,,,1,
Red,476,476_1142_UP,淡水站,,,,,1,
Red,476,476_1146_UP,淡水站,,,,,1,
Red,476,476_1148_UP,淡水站,,,,,1,
Red,476,476_1152_UP,淡水站,,,,,1,
Red,476,476_1157_DN,象山站,,,,,1,
Red,476,476_1166_UP,淡水站,,,,,1,
Red,476,476_1168_UP,淡水站,,,,,1,
Red,476,476_1181_DN,象山站,,,,,1,
Red,476,476_1182_UP,淡水站,,,,,1,
Red,476,476_1207_DN,象山站,,,,,1,
Red,476,476_1221_DN,象山站,,,,,1,
Red,476,476_1222_UP,淡水站,,,,,1,
Red,476,476_1225_DN,象山站,,,,,1,
Red,476,476_1229_DN,象山站,,,,,1,
Red,476,476_1231_DN,象山站,,,,,1,
Red,476,476_1232_UP,淡水站,,,,,1,
Red,476,476_1236_UP,淡水站,,,,,1,
Red,476,476_1237_DN,象山站,,,,,1,
Red,476,476_1243_DN,象山站,,,,,1,
Red,476,476_1249_DN,象山站,,,,,1,
Red,476,476_1250_UP,淡水站,,,,,1,
Red,476,476_1254_UP,淡水站,,,,,1,
Red,476,476_1261_DN,象山站,,,,,1,
Red,476,476_1262_UP,淡水站,,,,,1,
Red,476,476_1266_UP,淡水站,,,,,1,
Red,476,476_1267_DN,象山站,,,,,1,
Red,476,476_1270_UP,淡水站,,,,,1,
Red,476,476_1275_DN,象山站,,,,,1,
Red,476,476_1276_UP,淡水站,,,,,1,
Red,476,476_1291_DN,象山站,,,,,1,
Red,476,476_1293_DN,象山站,,,,,1,
Red,476,476_1297_DN,象山站,,,,,1,
Red,476,476_1310_UP,北投站,,,,,1,
Red,476,476_1312_UP,淡水站,,,,,1,
Red,476,476_1324_UP,淡水站,,,,,1,
Red,476,476_1325_DN,象山站,,,,,1,
Red,476,476_2005_DN,大安站,,,,,1,
Red,476,476_2006_UP,北投站,,,,,1,
Red,476,476_2013_DN,象山站,,,,,1,
Red,476,476_2014_UP,北投站,,,,,1,
Red,476,476_2020_UP,淡水站,,,,,1,
Red,476,476_2025_DN,大安站,,,,,1,
Red,476,476_2028_UP,北投站,,,,,1,
Red,476,476_2030_UP,北投站,,,,,1,
Red,476,476_2031_DN,大安站,,,,,1,
Red,476,476_2034_UP,北投站,,,,,1,
Red,476,476_2036_UP,北投站,,,,,1,
Red,476,476_2040_UP,北投站,,,,,1,
Red,476,476_2052_UP,北投站,,,,,1,
Red,476,476_2055_DN,象山站,,,,,1,
Red,476,476_2066_UP,北投站,,,,,1,
Red,476,476_2067_DN,大安站,,,,,1,
Red,476,476_2068_UP,北投站,,,,,1,
Red,476,476_2072_UP,北投站,,,,,1,
Red,476,476_2075_DN,象山站,,,,,1,
Red,476,476_2080_UP,北投站,,,,,1,
Red,476,476_2084_UP,北投站,,,,,1,
Red,476,476_2086_UP,北投站,,,,,1,
Red,476,476_2088_UP,北投站,,,,,1,
Red,476,476_2089_DN,大安站,,,,,1,
Red,476,476_2091_DN,大安站,,,,,1,
Red,476,476_2092_UP,北投站,,,,,1,
Red,476,476_2101_DN,象山站,,,,,1,
Red,476,476_2105_DN,大安站,,,,,1,
Red,476,476_2106_UP,北投站,,,,,1,
Red,476,476_2108_UP,北投站,,,,,1,
Red,476,476_2110_UP,北投站,,,,,1,
Red,476,476_2116_UP,北投站,,,,,1,
Red,476,476_2130_UP,北投站,,,,,1,
Red,476,476_2132_UP,北投站,,,,,1,
Red,476,476_2133_DN,大安站,,,,,1,
Red,476,476_2143_DN,象山站,,,,,1,
Red,476,476_2144_UP,北投站,,,,,1,
Red,476,476_2146_UP,北投站,,,,,1,
Red,476,476_2148_UP,北投站,,,,,1,
Red,476,476_2150_UP,北投站,,,,,1,
Red,476,476_2154_UP,北投站,,,,,1,
Red,476,476_2156_UP,北投站,,,,,1,
Red,476,476_2160_UP,北投站,,,,,1,
Red,476,476_2170_UP,北投站,,,,,1,
Red,476,476_2172_UP,北投站,,,,,1,
Red,476,476_2173_DN,大安站,,,,,1,
Red,476,476_2180_UP,北投站,,,,,1,
Red,476,476_2185_DN,象山站,,,,,1,
Red,476,476_2186_UP,北投站,,,,,1,
Red,476,476_2187_DN,象山站,,,,,1,
Red,476,476_2188_UP,北投站,,,,,1,
Red,476,476_2189_DN,象山站,,,,,1,
Red,476,476_2190_UP,北投站,,,,,1,
Red,476,476_2193_DN,大安站,,,,,1,
Red,476,476_2196_UP,北投站,,,,,1,
Red,476,476_2197_DN,大安站,,,,,1,
Red,476,476_2201_DN,象山站,,,,,1,
Red,476,476_1001_DN,象山站,,,,,1,
Red,476,476_1004_UP,淡水站,,,,,1,
Red,476,476_1006_UP,淡水站,,,,,1,
Red,476,476_1011_DN,象山站,,,,,1,
Red,476,476_1014_UP,淡水站,,,,,1,
Red,476,476_1015_DN,象山站,,,,,1,
Red,476,476_1017_DN,象山站,,,,,1,
Red,476,476_1023_DN,象山站,,,,,1,
Red,476,476_1028_UP,淡水站,,,,,1,
Red,476,476_1029_DN,象山站,,,,,1,
Red,476,476_1043_DN,象山站,,,,,1,
Red,476,476_1045_DN,象山站,,,,,1,
Red,476,476_1046_UP,淡水站,,,,,1,
Red,476,476_1049_DN,象山站,,,,,1,
Red,476,476_1050_UP,淡水站,,,,,1,
Red,476,476_1051_DN,象山站,,,,,1,
Red,476,476_1054_UP,淡水站,,,,,1,
Red,476,476_1059_DN,象山站,,,,,1,
Red,476,476_1067_DN,象山站,,,,,1,
Red,476,476_1068_UP,淡水站,,,,,1,
Red,476,476_1070_UP,淡水站,,,,,1,
Red,476,476_1077_DN,象山站,,,,,1,
Red,476,476_1080_UP,淡水站,,,,,1,
Red,476,476_1081_DN,象山站,,,,,1,
Red,476,476_1082_UP,淡水站,,,,,1,
Red,476,476_1085_DN,象山站,,,,,1,
Red,476,476_1087_DN,象山站,,,,,1,
Red,476,476_1089_DN,象山站,,,,,1,
Red,476,476_1098_UP,淡水站,,,,,1,
Red,476,476_1103_DN,象山站,,,,,1,
Red,476,476_1106_UP,淡水站,,,,,1,
Red,476,476_1108_UP,淡水站,,,,,1,
Red,476,476_1111_DN,象山站,,,,,1,
Red,476,476_1115_DN,象山站,,,,,1,
Red,476,476_1121_DN,象山站,,,,,1,
Red,476,476_1123_DN,象山站,,,,,1,
Red,476,476_1124_UP,淡水站,,,,,1,
Red,476,476_1129_DN,象山站,,,,,1,
Red,476,476_1131_DN,象山站,,,,,1,
Red,476,476_1147_DN,象山站,,,,,1,
Red,476,476_1151_DN,象山站,,,,,1,
Red,476,476_1161_DN,象山站,,,,,1,
Red,476,476_1163_DN,象山站,,,,,1,
Red,476,476_1165_DN,象山站,,,,,1,
Red,476,476_1169_DN,象山站,,,,,1,
Red,476,476_1170_UP,淡水站,,,,,1,
Red,476,476_1171_DN,象山站,,,,,1,
Red,476,476_1177_DN,大安站,,,,,1,
Red,476,476_1184_UP,淡水站,,,,,1,
Red,476,476_1186_UP,淡水站,,,,,1,
Red,476,476_1187_DN,象山站,,,,,1,
Red,476,476_1189_DN,象山站,,,,,1,
Red,476,476_1190_UP,淡水站,,,,,1,
Red,476,476_1192_UP,淡水站,,,,,1,
Red,476,476_1193_DN,象山站,,,,,1,
Red,476,476_1200_UP,淡水站,,,,,1,
Red,476,476_1208_UP,北投站,,,,,1,
Red,476,476_1212_UP,北投站,,,,,1,
Red,476,476_1223_DN,象山站,,,,,1,
Red,476,476_1226_UP,淡水站,,,,,1,
Red,476,476_1238_UP,淡水站,,,,,1,
Red,476,476_1244_UP,淡水站,,,,,1,
Red,476,476_1246_UP,淡水站,,,,,1,
Red,476,476_1247_DN,象山站,,,,,1,
Red,476,476_1248_UP,淡水站,,,,,1,
Red,476,476_1256_UP,淡水站,,,,,1,
Red,476,476_1257_DN,象山站,,,,,1,
Red,476,476_1258_UP,淡水站,,,,,1,
Red,476,476_1260_UP,淡水站,,,,,1,
Red,476,476_1268_UP,淡水站,,,,,1,
Red,476,476_1269_DN,象山站,,,,,1,
Red,476,476_1278_UP,淡水站,,,,,1,
Red,476,476_1279_DN,象山站,,,,,1,
Red,476,476_1281_DN,象山站,,,,,1,
Red,476,476_1288_UP,淡水站,,,,,1,
Red,476,476_1290_UP,淡水站,,,,,1,
Red,476,476_1294_UP,淡水站,,,,,1,
Red,476,476_1295_DN,象山站,,,,,1,
Red,476,476_1296_UP,淡水站,,,,,1,
Red,476,476_1298_UP,淡水站,,,,,1,
Red,476,476_1319_DN,象山站,,,,,1,
Red,476,476_2003_DN,大安站,,,,,1,
Red,476,476_2004_UP,北投站,,,,,1,
Red,476,476_2010_UP,北投站,,,,,1,
Red,476,476_2017_DN,象山站,,,,,1,
Red,476,476_2019_DN,象山站,,,,,1,
Red,476,476_2021_DN,象山站,,,,,1,
Red,476,476_2023_DN,象山站,,,,,1,
Red,476,476_2027_DN,大安站,,,,,1,
Red,476,476_2035_DN,象山站,,,,,1,
Red,476,476_2037_DN,象山站,,,,,1,
Red,476,476_2038_UP,北投站,,,,,1,
Red,476,476_2053_DN,大安站,,,,,1,
Red,476,476_2056_UP,北投站,,,,,1,
Red,476,476_2059_DN,象山站,,,,,1,
Red,476,476_2061_DN,象山站,,,,,1,
Red,476,476_2069_DN,大安站,,,,,1,
Red,476,476_2070_UP,北投站,,,,,1,
Red,476,476_2071_DN,大安站,,,,,1,
Red,476,476_2074_UP,北投站,,,,,1,
Red,476,476_2076_UP,北投站,,,,,1,
Red,476,476_2077_DN,象山站,,,,,1,
Red,476,476_2081_DN,象山站,,,,,1,
Red,476,476_2087_DN,大安站,,,,,1,
Red,476,476_2096_UP,北投站,,,,,1,
Red,476,476_2097_DN,象山站,,,,,1,
Red,476,476_2098_UP,北投站,,,,,1,
Red,476,476_2102_UP,北投站,,,,,1,
Red,476,476_2111_DN,大安站,,,,,1,
Red,476,476_2118_UP,北投站,,,,,1,
Red,476,476_2123_DN,象山站,,,,,1,
Red,476,476_2124_UP,北投站,,,,,1,
Red,476,476_2125_DN,象山站,,,,,1,
Red,476,476_2139_DN,象山站,,,,,1,
Red,476,476_2140_UP,北投站,,,,,1,
Red,476,476_2142_UP,北投站,,,,,1,
Red,476,476_2151_DN,大安站,,,,,1,
Red,476,476_2157_DN,大安站,,,,,1,
Red,476,476_2161_DN,象山站,,,,,1,
Red,476,476_2165_DN,象山站,,,,,1,
Red,476,476_2166_UP,北投站,,,,,1,
Red,476,476_2179_DN,大安站,,,,,1,
Red,476,476_2184_UP,北投站,,,,,1,
Red,476,476_2194_UP,北投站,,,,,1,
Red,476,476_1003_DN,象山站,,,,,1,
Red,476,476_1009_DN,象山站,,,,,1,
Red,476,476_1013_DN,象山站,,,,,1,
Red,476,476_1021_DN,象山站,,,,,1,
Red,476,476_1022_UP,淡水站,,,,,1,
Red,476,476_1024_UP,淡水站,,,,,1,
Red,476,476_1025_DN,象山站,,,,,1,
Red,476,476_1027_DN,象山站,,,,,1,
Red,476,476_1034_UP,淡水站,,,,,1,
Red,476,476_1037_DN,象山站,,,,,1,
Red,476,476_1042_UP,淡水站,,,,,1,
Red,476,476_1048_UP,淡水站,,,,,1,
Red,476,476_1060_UP,淡水站,,,,,1,
Red,476,476_1064_UP,淡水站,,,,,1,
Red,476,476_1083_DN,象山站,,,,,1,
Red,476,476_1090_UP,淡水站,,,,,1,
Red,476,476_1092_UP,淡水站,,,,,1,
Red,476,476_1102_UP,淡水站,,,,,1,
Red,476,476_1109_DN,象山站,,,,,1,
Red,476,476_1112_UP,淡水站,,,,,1,
Red,476,476_1113_DN,象山站,,,,,1,
Red,476,476_1116_UP,淡水站,,,,,1,
Red,476,476_1120_UP,淡水站,,,,,1,
Red,476,476_1125_DN,象山站,,,,,1,
Red,476,476_1126_UP,淡水站,,,,,1,
Red,476,476_1127_DN,象山站,,,,,1,
Red,476,476_1130_UP,淡水站,,,,,1,
Red,476,476_1138_UP,淡水站,,,,,1,
Red,476,476_1140_UP,淡水站,,,,,1,
Red,476,476_1143_DN,象山站,,,,,1,
Red,476,476_1144_UP,淡水站,,,,,1,
Red,476,476_1145_DN,象山站,,,,,1,
Red,476,476_1149_DN,象山站,,,,,1,
Red,476,476_1158_UP,淡水站,,,,,1,
Red,476,476_1164_UP,淡水站,,,,,1,
Red,476,476_1180_UP,淡水站,,,,,1,
Red,476,476_1194_UP,淡水站,,,,,1,
Red,476,476_1202_UP,淡水站,,,,,1,
Red,476,476_1204_UP,北投站,,,,,1,
Red,476,476_1205_DN,象山站,,,,,1,
Red,476,476_1206_UP,北投站,,,,,1,
Red,476,476_1209_DN,象山站,,,,,1,
Red,476,476_1210_UP,北投站,,,,,1,
Red,476,476_1214_UP,北投站,,,,,1,
Red,476,476_1215_DN,大安站,,,,,1,
Red,476,476_1217_DN,大安站,,,,,1,
Red,476,476_1218_UP,北投站,,,,,1,
Red,476,476_1220_UP,北投站,,,,,1,
Red,476,476_1227_DN,象山站,,,,,1,
Red,476,476_1235_DN,象山站,,,,,1,
Red,476,476_1239_DN,象山站,,,,,1,
Red,476,476_1245_DN,象山站,,,,,1,
Red,476,476_1251_DN,象山站,,,,,1,
Red,476,476_1252_UP,淡水站,,,,,1,
Red,476,476_1255_DN,象山站,,,,,1,
Red,476,476_1265_DN,象山站,,,,,1,
Red,476,476_1271_DN,象山站,,,,,1,
Red,476,476_1272_UP,淡水站,,,,,1,
Red,476,476_1273_DN,象山站,,,,,1,
Red,476,476_1277_DN,象山站,,,,,1,
Red,476,476_1280_UP,淡水站,,,,,1,
Red,476,476_1284_UP,淡水站,,,,,1,
Red,476,476_1292_UP,淡水站,,,,,1,
Red,476,476_1299_DN,象山站,,,,,1,
Red,476,476_1300_UP,淡水站,,,,,1,
Red,476,476_1304_UP,淡水站,,,,,1,
Red,476,476_1308_UP,淡水站,,,,,1,
Red,476,476_1316_UP,淡水站,,,,,1,
Red,476,476_1326_UP,淡水站,,,,,1,
Red,476,476_2001_DN,大安站,,,,,1,
Red,476,476_2008_UP,北投站,,,,,1,
Red,476,476_2011_DN,象山站,,,,,1,
Red,476,476_2012_UP,北投站,,,,,1,
Red,476,476_2015_DN,象山站,,,,,1,
Red,476,476_2016_UP,北投站,,,,,1,
Red,476,476_2018_UP,淡水站,,,,,1,
Red,476,476_2026_UP,北投站,,,,,1,
Red,476,476_2029_DN,大安站,,,,,1,
Red,476,476_2032_UP,北投站,,,,,1,
Red,476,476_2039_DN,象山站,,,,,1,
Red,476,476_2042_UP,北投站,,,,,1,
Red,476,476_2044_UP,北投站,,,,,1,
Red,476,476_2045_DN,大安站,,,,,1,
Red,476,476_2049_DN,大安站,,,,,1,
Red,476,476_2050_UP,北投站,,,,,1,
Red,476,476_2058_UP,北投站,,,,,1,
Red,476,476_2060_UP,北投站,,,,,1,
Red,476,476_2064_UP,北投站,,,,,1,
Red,476,476_2065_DN,大安站,,,,,1,
Red,476,476_2073_DN,象山站,,,,,1,
Red,476,476_2078_UP,北投站,,,,,1,
Red,476,476_2082_UP,北投站,,,,,1,
Red,476,476_2083_DN,大安站,,,,,1,
Red,476,476_2085_DN,大安站,,,,,1,
Red,476,476_2095_DN,象山站,,,,,1,
Red,476,476_2099_DN,象山站,,,,,1,
Red,476,476_2104_UP,北投站,,,,,1,
Red,476,476_2107_DN,大安站,,,,,1,
Red,476,476_2109_DN,大安站,,,,,1,
Red,476,476_2117_DN,象山站,,,,,1,
Red,476,476_2119_DN,象山站,,,,,1,
Red,476,476_2120_UP,北投站,,,,,1,
Red,476,476_2121_DN,象山站,,,,,1,
Red,476,476_2122_UP,北投站,,,,,1,
Red,476,476_2126_UP,北投站,,,,,1,
Red,476,476_2128_UP,北投站,,,,,1,
Red,476,476_2129_DN,大安站,,,,,1,
Red,476,476_2131_DN,大安站,,,,,1,
Red,476,476_2134_UP,北投站,,,,,1,
Red,476,476_2145_DN,象山站,,,,,1,
Red,476,476_2147_DN,象山站,,,,,1,
Red,476,476_2152_UP,北投站,,,,,1,
Red,476,476_2155_DN,大安站,,,,,1,
Red,476,476_2158_UP,北投站,,,,,1,
Red,476,476_2162_UP,北投站,,,,,1,
Red,476,476_2168_UP,北投站,,,,,1,
Red,476,476_2171_DN,大安站,,,,,1,
Red,476,476_2175_DN,大安站,,,,,1,
Red,476,476_2177_DN,大安站,,,,,1,
Red,476,476_2181_DN,大安站,,,,,1,
Red,476,476_2183_DN,象山站,,,,,1,
Red,476,476_2195_DN,大安站,,,,,1,
Red,475,475_1094_UP,淡水站,,,,,1,
Red,475,475_1172_UP,淡水站,,,,,1,
Red,475,475_1194_UP,淡水站,,,,,1,
Red,475,475_1316_UP,淡水站,,,,,1,
Red,475,475_1318_UP,淡水站,,,,,1,
Red,475,475_1322_UP,淡水站,,,,,1,
Red,475,475_1323_DN,象山站,,,,,1,
Red,475,475_1324_UP,淡水站,,,,,1,
Red,475,475_1330_UP,淡水站,,,,,1,
Red,475,475_1339_DN,象山站,,,,,1,
Red,475,475_2152_UP,北投站,,,,,1,
Red,475,475_1051_DN,象山站,,,,,1,
Red,475,475_1110_UP,淡水站,,,,,1,
Red,475,475_1131_DN,象山站,,,,,1,
Red,475,475_1150_UP,淡水站,,,,,1,
Red,475,475_1259_DN,象山站,,,,,1,
Red,475,475_1292_UP,淡水站,,,,,1,
Red,475,475_1305_DN,象山站,,,,,1,
Red,475,475_1317_DN,象山站,,,,,1,
Red,475,475_1328_UP,淡水站,,,,,1,
Red,475,475_1329_DN,象山站,,,,,1,
Red,475,475_1334_UP,淡水站,,,,,1,
Red,475,475_1338_UP,淡水站,,,,,1,
Red,475,475_2046_UP,北投站,,,,,1,
Red,475,475_2207_DN,象山站,,,,,1,
Red,475,475_1073_DN,象山站,,,,,1,
Red,475,475_1095_DN,象山站,,,,,1,
Red,475,475_1109_DN,象山站,,,,,1,
Red,475,475_1193_DN,象山站,,,,,1,
Red,475,475_1260_UP,淡水站,,,,,1,
Red,475,475_1291_DN,象山站,,,,,1,
Red,475,475_1296_UP,淡水站,,,,,1,
Red,475,475_1297_DN,象山站,,,,,1,
Red,475,475_1311_DN,象山站,,,,,1,
Red,475,475_1314_UP,淡水站,,,,,1,
Red,475,475_1315_DN,象山站,,,,,1,
Red,475,475_1325_DN,象山站,,,,,1,
Red,475,475_1326_UP,淡水站,,,,,1,
Red,475,475_1327_DN,象山站,,,,,1,
Red,475,475_1340_UP,淡水站,,,,,1,
Red,475,475_2045_DN,大安站,,,,,1,
Red,475,475_2067_DN,大安站,,,,,1,
Red,475,475_1130_UP,淡水站,,,,,1,
Red,475,475_1151_DN,象山站,,,,,1,
Red,475,475_1173_DN,象山站,,,,,1,
Red,475,475_1237_DN,象山站,,,,,1,
Red,475,475_1238_UP,淡水站,,,,,1,
Red,475,475_1261_DN,象山站,,,,,1,
Red,475,475_1281_DN,象山站,,,,,1,
Red,475,475_1282_UP,淡水站,,,,,1,
Red,475,475_1283_DN,象山站,,,,,1,
Red,475,475_1312_UP,淡水站,,,,,1,
Red,475,475_1313_DN,象山站,,,,,1,
Red,475,475_1335_DN,象山站,,,,,1,
Red,475,475_1336_UP,淡水站,,,,,1,
Red,475,475_1337_DN,象山站,,,,,1,
Red,475,475_2068_UP,北投站,,,,,1,
Red,475,475_2212_UP,北投站,,,,,1,
Red,475,475_1050_UP,淡水站,,,,,1,
Red,475,475_1072_UP,淡水站,,,,,1,
Red,476,476_1114_UP,淡水站,,,,,1,
Red,476,476_1134_UP,淡水站,,,,,1,
Red,476,476_1154_UP,淡水站,,,,,1,
Red,476,476_1176_UP,淡水站,,,,,1,
Red,476,476_1314_UP,淡水站,,,,,1,
Red,476,476_1318_UP,淡水站,,,,,1,
Red,476,476_1322_UP,淡水站,,,,,1,
Red,476,476_2200_UP,北投站,,,,,1,
Red,476,476_2202_UP,北投站,,,,,1,
Red,476,476_2204_UP,北投站,,,,,1,
Red,476,476_2206_UP,北投站,,,,,1,
Red,476,476_1133_DN,象山站,,,,,1,
Red,476,476_1153_DN,象山站,,,,,1,
Red,476,476_1175_DN,象山站,,,,,1,
Red,476,476_1313_DN,象山站,,,,,1,
Red,476,476_1307_DN,象山站,,,,,1,
Red,476,476_1321_DN,象山站,,,,,1,
Red,476,476_2203_DN,大安站,,,,,1,
Red,476,476_2205_DN,大安站,,,,,1,
Red,476,476_2207_DN,象山站,,,,,1,
Red,476,476_2209_DN,象山站,,,,,1,
BX,377,377_1,新北投站,,,,,1,
BX,377,377_10,北投站,,,,,1,
BX,377,377_100,北投站,,,,,1,
BX,377,377_101,新北投站,,,,,1,
BX,377,377_102,北投站,,,,,1,
BX,377,377_103,新北投站,,,,,1,
BX,377,377_104,北投站,,,,,1,
BX,377,377_105,新北投站,,,,,1,
BX,377,377_106,北投站,,,,,1,
BX,377,377_107,新北投站,,,,,1,
BX,377,377_108,北投站,,,,,1,
BX,377,377_109,新北投站,,,,,1,
BX,377,377_11,新北投站,,,,,1,
BX,377,377_110,北投站,,,,,1,
BX,377,377_111,新北投站,,,,,1,
BX,377,377_112,北投站,,,,,1,
BX,377,377_113,新北投站,,,,,1,
BX,377,377_114,北投站,,,,,1,
BX,377,377_115,新北投站,,,,,1,
BX,377,377_116,北投站,,,,,1,
BX,377,377_117,新北投站,,,,,1,
BX,377,377_118,北投站,,,,,1,
BX,377,377_119,新北投站,,,,,1,
BX,377,377_12,北投站,,,,,1,
BX,377,377_120,北投站,,,,,1,
BX,377,377_121,新北投站,,,,,1,
BX,377,377_122,北投站,,,,,1,
BX,377,377_123,新北投站,,,,,1,
BX,377,377_124,北投站,,,,,1,
BX,377,377_125,新北投站,,,,,1,
BX,377,377_126,北投站,,,,,1,
BX,377,377_127,新北投站,,,,,1,
BX,377,377_128,北投站,,,,,1,
BX,377,377_129,新北投站,,,,,1,
BX,377,377_13,新北投站,,,,,1,
BX,377,377_130,北投站,,,,,1,
BX,377,377_131,新北投站,,,,,1,
BX,377,377_132,北投站,,,,,1,
BX,377,377_133,新北投站,,,,,1,
BX,377,377_134,北投站,,,,,1,
BX,377,377_135,新北投站,,,,,1,
BX,377,377_136,北投站,,,,,1,
BX,377,377_137,新北投站,,,,,1,
BX,377,377_138,北投站,,,,,1,
BX,377,377_139,新北投站,,,,,1,
BX,377,377_14,北投站,,,,,1,
BX,377,377_140,北投站,,,,,1,
BX,377,377_141,新北投站,,,,,1,
BX,377,377_142,北投站,,,,,1,
BX,377,377_143,新北投站,,,,,1,
BX,377,377_144,北投站,,,,,1,
BX,377,377_145,新北投站,,,,,1,
BX,377,377_146,北投站,,,,,1,
BX,377,377_147,新北投站,,,,,1,
BX,377,377_148,北投站,,,,,1,
BX,377,377_149,新北投站,,,,,1,
BX,377,377_15,新北投站,,,,,1,
BX,377,377_150,北投站,,,,,1,
BX,377,377_151,新北投站,,,,,1,
BX,377,377_152,北投站,,,,,1,
BX,377,377_153,新北投站,,,,,1,
BX,377,377_154,北投站,,,,,1,
BX,377,377_155,新北投站,,,,,1,
BX,377,377_156,北投站,,,,,1,
BX,377,377_157,新北投站,,,,,1,
BX,377,377_158,北投站,,,,,1,
BX,377,377_159,新北投站,,,,,1,
BX,377,377_16,北投站,,,,,1,
BX,377,377_160,北投站,,,,,1,
BX,377,377_161,新北投站,,,,,1,
BX,377,377_162,北投站,,,,,1,
BX,377,377_163,新北投站,,,,,1,
BX,377,377_164,北投站,,,,,1,
BX,377,377_165,新北投站,,,,,1,
BX,377,377_166,北投站,,,,,1,
BX,377,377_167,新北投站,,,,,1,
BX,377,377_168,北投站,,,,,1,
BX,377,377_169,新北投站,,,,,1,
BX,377,377_17,新北投站,,,,,1,
BX,377,377_170,北投站,,,,,1,
BX,377,377_171,新北投站,,,,,1,
BX,377,377_172,北投站,,,,,1,
BX,377,377_173,新北投站,,,,,1,
BX,377,377_174,北投站,,,,,1,
BX,377,377_175,新北投站,,,,,1,
BX,377,377_176,北投站,,,,,1,
BX,377,377_177,新北投站,,,,,1,
BX,377,377_178,北投站,,,,,1,
BX,377,377_179,新北投站,,,,,1,
BX,377,377_18,北投站,,,,,1,
BX,377,377_180,北投站,,,,,1,
BX,377,377_181,新北投站,,,,,1,
BX,377,377_182,北投站,,,,,1,
BX,377,377_183,新北投站,,,,,1,
BX,377,377_184,北投站,,,,,1,
BX,377,377_185,新北投站,,,,,1,
BX,377,377_186,北投站,,,,,1,
BX,377,377_187,新北投站,,,,,1,
BX,377,377_188,北投站,,,,,1,
BX,377,377_189,新北投站,,,,,1,
BX,377,377_19,新北投站,,,,,1,
BX,377,377_190,北投站,,,,,1,
BX,377,377_191,新北投站,,,,,1,
BX,377,377_192,北投站,,,,,1,
BX,377,377_193,新北投站,,,,,1,
BX,377,377_194,北投站,,,,,1,
BX,377,377_195,新北投站,,,,,1,
BX,377,377_196,北投站,,,,,1,
BX,377,377_197,新北投站,,,,,1,
BX,377,377_198,北投站,,,,,1,
BX,377,377_199,新北投站,,,,,1,
BX,377,377_2,北投站,,,,,1,
BX,377,377_20,北投站,,,,,1,
BX,377,377_200,北投站,,,,,1,
BX,377,377_201,新北投站,,,,,1,
BX,377,377_202,北投站,,,,,1,
BX,377,377_203,新北投站,,,,,1,
BX,377,377_204,北投站,,,,,1,
BX,377,377_205,新北投站,,,,,1,
BX,377,377_206,北投站,,,,,1,
BX,377,377_207,新北投站,,,,,1,
BX,377,377_208,北投站,,,,,1,
BX,377,377_209,新北投站,,,,,1,
BX,377,377_21,新北投站,,,,,1,
BX,377,377_210,北投站,,,,,1,
BX,377,377_211,新北投站,,,,,1,
BX,377,377_212,北投站,,,,,1,
BX,377,377_213,新北投站,,,,,1,
BX,377,377_214,北投站,,,,,1,
BX,377,377_215,新北投站,,,,,1,
BX,377,377_216,北投站,,,,,1,
BX,377,377_217,新北投站,,,,,1,
BX,377,377_218,北投站,,,,,1,
BX,377,377_219,新北投站,,,,,1,
BX,377,377_22,北投站,,,,,1,
BX,377,377_220,北投站,,,,,1,
BX,377,377_221,新北投站,,,,,1,
BX,377,377_222,北投站,,,,,1,
BX,377,377_223,新北投站,,,,,1,
BX,377,377_224,北投站,,,,,1,
BX,377,377_225,新北投站,,,,,1,
BX,377,377_226,北投站,,,,,1,
BX,377,377_227,新北投站,,,,,1,
BX,377,377_228,北投站,,,,,1,
BX,377,377_229,新北投站,,,,,1,
BX,377,377_23,新北投站,,,,,1,
BX,377,377_230,北投站,,,,,1,
BX,377,377_231,新北投站,,,,,1,
BX,377,377_232,北投站,,,,,1,
BX,377,377_233,新北投站,,,,,1,
BX,377,377_234,北投站,,,,,1,
BX,377,377_235,新北投站,,,,,1,
BX,377,377_236,北投站,,,,,1,
BX,377,377_237,新北投站,,,,,1,
BX,377,377_238,北投站,,,,,1,
BX,377,377_239,新北投站,,,,,1,
